ID,Rating,Review,word_count
,1,not so good dont buy,5
,5,good for small family,4
,5,perfectly designed for a modern kitchen ð,7
,3,not for roasted chicken otherwise ohk,6
,5,best quality im so happy totel paisa vasul,8
,3,very nice product,3
,5,value for money recommend to all,6
,4,product is quite good,4
,4,worth the price,3
,5,its above my expectation,4
,5,quality products paisa vasul,4
,5,very nice product in this price range,7
,5,very nice product,3
,4,nice one with nice price,5
,5,worth for money,3
,5,value of money,3
,5,this is too hood,4
,4,very nice and useful,4
,5,great product loved it,4
,5,really nice prodouct in a rate,6
,2,didnt match the expectationdoes the job thanks,7
,5,very nice product,3
,5,awesome as per my expectations with flipkart,7
,5,just wow thanks u flipkart,5
,5,product is very nice,4
,3,heating its veergood,3
,5,an oven worth the price,5
,4,satisfied good product worth it,5
,4,very nice product,3
,5,well packed and good product,5
,5,very good thanks marq,4
,4,its nice look is goodits working as per my expectations,10
,4,good product for normal uses,5
,5,nice and gud quality product,5
,4,amazing good working,3
,3,its good product under this price bracket,7
,5,excellent ððð product thanks flipkart,5
,5,im very happy because its exactly as i expected,9
,4,food total cook but small items is good,8
,5,nice product i love is product and value of money,10
,5,nice product totally worthy,4
,5,outstanding product quality,3
,5,best marq by flipkart company,5
,5,very good product ððððð,4
,5,fantastic product its really amazing,5
,4,nice product vallue of mony,5
,5,its very very good,4
,5,nice productbuy u will be definitely happy,7
,5,good product value for money ð,6
,5,best one ððð,3
,4,good for grilling,3
,5,very nice and chip best,5
,5,best product so far,4
,5,ððððnice product value for money,5
,5,body of otg so hot when we oprate it,9
,5,awsome otg under budget big size wow thank you filkart,10
,5,very good productplease upload video using metod,7
,5,one of the best decisions i have ever made,9
,5,its good product as a price,6
,5,good vary used full valu for money,7
,5,working nicely value for money,5
,5,good at price range,4
,4,worth money nice products thanks flipkart,6
,4,really good product must buy it,6
,5,top star oven good for a bachelor room,8
,5,love this product,3
,4,good product and onens again thanks flipkart for fast delivery,10
,5,good quality product,3
,5,delivery was on timeand the package was is good condition,10
,5,marq otg is best but delivery is so late,9
,5,nice very nice just awesome,5
,5,very good produced,3
,5,product is coming late bt performance is very good,9
,1,very bad product,3
,4,nice oven but not gaining temperature properly,7
,4,nice product by flipkart,4
,4,good productworth to buy,4
,5,very good good product try it,6
,5,its amazing you should go for it,7
,1,cooking time is more,4
,4,nice product but information leaflet and recipe book is missing,10
,5,very nice product,3
,4,very good product,3
,4,i am very happythank you flip cart,7
,4,nice product in this price ð,6
,5,excellent product in this price range,6
,4,gudbut light is not inside,5
,5,excellent product dont thinkgo and buy this one,8
,5,good one for affordable price,5
,5,very good product i am very happy with this,9
,4,very good and useful product thanks flipmart,7
,5,awesome product in very good price,6
,4,better than what i expected,5
,5,value for money,3
,5,best product i love it,5
,4,im so happy with d product thank q flipkart,9
,5,good product in this range,5
,5,awesome product easy to make cakes,6
,5,very nice builteasy to usegood quality,6
,5,super product flipkart is the bwst,6
,4,good product and worth it,5
,5,apparently looks good one repipe book may be provided,9
,4,good quality product,3
,5,deliveres what you expect thanks flipkart ð,7
,5,very good product,3
,4,awesome product working very well,5
,3,nice product can buy,4
,4,very nice product i am so happy,7
,5,nice products thank you flipkart,5
,4,guidance can be given more intensivelybut its a outstanding product,10
,5,just brilliant for veg and non veg clients,8
,3,nice not bad,3
,5,very good product,3
,4,value for money,3
,5,i am happy with this item,6
,1,not met our expectations,4
,5,at this price its a steal,6
,5,excellent productby flipkartloved it,4
,5,its make a tasty roast,5
,5,product is good but no demo no link for guidance,10
,4,super good working,3
,1,very bad performance,3
,5,super good product,3
,5,best quality otg in the marketreasonable price,7
,4,owsome one to make grill and cakes,7
,5,super one less cost much benefit,6
,5,quality is good,3
,1,not useful better go for microwave,6
,5,best quality productthanks to flipkart,5
,4,product is good quality worth of money,7
,5,its very goodjust go for it,6
,4,good buy does the job yet to review in detail,10
,5,design packing and performance is excellent,6
,2,we can not reset the time otherwise its good,9
,4,good product worth the price,5
,5,good for cook food,4
,3,best for small family,4
,5,great product at a great price,6
,5,excellent product must buy,4
,4,nice product my mom loved it,6
,5,nice product really use full,5
,5,in one word awsum,4
,4,very good otg oven,4
,4,value for money terrific luving to bake,7
,4,good but not used till now,6
,5,very nice productbetter then expected,5
,4,nice product for baking bread pizzas and cakes,8
,5,built very good nice product,5
,5,everything is nice but power cord is too short,9
,3,very light weight,3
,4,seems good just used once not predictions now,8
,4,fast deliveryâââââ and cooking rangeââââ,5
,5,its nice product in low price,6
,5,like always an excellent product from flipcart,7
,5,superb but re heating iis not possible,7
,5,this product are too good toster are perfectly work,9
,4,very good product in this price,6
,4,this product is good for this value,7
,5,now good after working waiting a result,7
,5,nice productby flipkart,3
,5,great product build quality so good,6
,5,very useful otgððâºïi made cookies cake and baked potatoes ðâºï,10
,4,nice product you should provide menu booklet,7
,3,if budget allows buy something branded than this,8
,5,love it very good ðproduct thanks flipkart,7
,5,supper best product otg oven,5
,4,nice product helpful,3
,5,i am so happy and very good product,8
,5,so usefull nicereally 5,4
,5,it works properly,3
,5,very good product ð ð,5
,5,best product ever i loved the product so much,9
,4,very good product,3
,5,valauable product at this price,5
,1,both hearter upside not working,5
,5,top otgsuchas dominoz feeling,4
,5,100 good thanks flipkart,4
,4,value for moneyeasy to use good product,7
,4,good otg oven but missing convection fan and rotisserie function,10
,4,good so far,3
,5,love it thanks flipkart good product,6
,5,im very happy thank you filpkar boy and fast delivery,10
,5,ðð best otg in this rate,6
,4,awesome otg ð,3
,5,masallah ð i m so happy ððððððð,7
,1,this product is not work,5
,5,superbi am very happy ð,5
,5,extremely satisfied with this product from flipcart,7
,5,worth for money,3
,5,best products ð,3
,5,very good product,3
,5,nice products thanks to flipkart i am happy,8
,4,good product at offer price point,6
,5,it was great product in this price range,8
,4,really tooo good ððððð,4
,5,very good and cheap also,5
,2,it consumes more power,4
,5,best buy price,3
,5,v good product,3
,1,very bed prodect,3
,1,worst product cheated me,4
,5,very nice product,3
,3,not bad not good,4
,5,nice product on time dilvery,5
,5,osm product in this rangelove it,6
,5,best for all,3
,5,i am fully satisfied with the product,7
,5,good product ð,3
,4,gud product ðð,3
,4,best otg in this price fabulous baking and toasting,9
,4,good oven at this price range,6
,5,very nice product at this price,6
,5,very good im happy âºï,5
,5,packaging was niceawesome experiencevery delicate worthy,6
,5,im very happy ðð thankyou flipkart,6
,5,very good ðð,3
,5,best quality smart working nice product thank you flipkart ððð,10
,5,build quality good and cost is best,7
,5,really awesome product,3
,4,product is very good,4
,5,good marq otg very good and value for money,9
,5,very good product,3
,5,good product ð,3
,4,nice oven ð thankyou marq thankyou flipkart,7
,5,very good product thank filpkart,5
,5,thank you flipkart,3
,1,not getting temperatures,3
,3,timer is not good because not working less 10 min,10
,5,quite good as per budget,5
,5,i love it ð,4
,4,product is super and am satisfaction,6
,5,very good for grill,4
,5,very good product,3
,5,best plz must buy for our home thanks for flipkart,10
,4,nice product heating is pretty good,6
,4,very good product,3
,1,it takes too longer for baking or grilling processno use,10
,2,heat problem with this otg,5
,5,very useful for beginners,4
,4,nice ð worth it,4
,5,works exactly as intended,4
,1,only grill purpose pls dont buynot return only replacement,9
,4,helpful for home use,4
,4,nice product worth buying,4
,4,value for money,3
,5,easy to cook tandoori toast gud,6
,5,love itsuper product ðvery useful thanksss flipkart ð,8
,1,very bad product,3
,5,very super and i love it perfect use,8
,4,nice product with best cost working smoothly and effectively,9
,5,nyc product ððððððððð,3
,5,nice podcast ð supap i am very happy,8
,4,product is very good ð,5
,5,best in this range,4
,5,excellent product good quality works good,6
,5,thanks and so grateful,4
,5,very nice product ð,4
,4,good product by marq delivery fast best,7
,5,very nice good work,4
,5,i am loving it,4
,5,super good quality,3
,1,very cheap quality product,4
,4,brilliant super otg microwave make yummy recipes,7
,4,very nice but cost os little bit high,8
,5,super producti am happy ð,5
,4,best product in this price,5
,5,all mamber are happy,4
,5,very goog product,3
,4,look wise good performance wise lets see,7
,5,really good product thankyou flipkart,5
,5,i like product,3
,5,its really good one for baking â,7
,4,very nyc product,3
,4,awesome and cute product ððð,5
,5,value for money,3
,5,nice product by flipkart,4
,5,very nice otg by marq thx flipkart,7
,5,superas expected recommendedto take with closing eyes,7
,5,very good product i am happy,6
,5,color awesome thanks flipkart for saving our money ðððð,9
,3,at first burning smell but second time good function,9
,5,recommended for everyone good and high quality,7
,3,body light the price is just as good,8
,5,masha allah awesome product,4
,2,not bad but so light and thin body,8
,5,worthy the price cheap and best,6
,5,worthy the price cheap and best,6
,5,good quality ðððð,3
,4,grilling stands are missing and expect cookingbakeing handgloves cotton,9
,3,good quality best product im happy thanks flipkart service,9
,4,good product plz provide cooking book,6
,5,best quality product,3
,5,affordable product with great usage go for it ðð,9
,4,working very good value for money,6
,1,it is not working properly,5
,5,fantastic product quality in working and look wise ðð,9
,5,value for money ð,4
,5,best otg nice looking and working,6
,5,amazing product is all i can say definitely recommend,9
,5,nice producti am happy this productthanks,6
,5,very good product in this price,6
,4,need demo for usage and overall fine with product,9
,3,good quality product,3
,5,super really very nice,4
,4,nice product ð,3
,5,verey good ð,3
,4,very nice product,3
,5,very good nice products,4
,3,mmm its good,3
,4,value for money,3
,5,very nice products love it tbkq,6
,5,good quality otg,3
,5,beutiful product thank u flipkartððð,5
,5,does the job well build quality is also good,9
,5,amazing product by marq and flipkartloved it,7
,5,product are very very very good,6
,4,small compact easy to use best 1790,7
,4,its compact and does the job,6
,5,very good productvalue for money,5
,1,worked only for 1 year,5
,3,good product in this price range 1300,7
,4,very good look and good product for use every day,10
,5,really its a great deal,5
,1,worst product very dissapointed,4
,5,excellent ð value for money ð thank you flipkart,9
,4,superb but otg also over heating,6
,5,quality bestðððall things in good conditionðthank you flipkart âºï,9
,4,wawwðððits working osmi love it ðððgo for it,8
,1,waste of money,3
,1,dont purchase this item irritating stuff,6
,5,just loved it,3
,5,best in lowest price,4
,5,love the size,3
,5,nice product thanks to flipkart again,6
,5,same product thanku flipkart amazing colour n guality,8
,1,quality issue poor performance,4
,4,best cooking best price,4
,5,good productvery satisfied,3
,2,marq11liter otg not good features,5
,4,good value for money,4
,5,go for it,3
,5,very nice product,3
,3,good build qualityvalue for money,5
,5,very nice product and save money,6
,5,good product very nice very powerfu so happyðððððð,8
,4,good product mi,3
,5,more worth for money awesome product and cute design,9
,5,awesome quality first chargingâïðâðð,4
,5,very good power bank,4
,5,very niceð good oneâ,4
,5,product is excellent im happy,5
,5,power bank is good backup excellent design also good,9
,5,just love it thank u mi and thank u flipkart,10
,5,good in quality,3
,4,power bank is good but heating is highly,8
,5,value of money ðvery slime and light weight,8
,4,nice m happy,3
,5,great mi power bank,4
,5,world best power bank,4
,4,nice ð product,3
,5,very nice product in power bank,6
,5,good product build quality and design is also good,9
,5,very good product best metal body,6
,5,v nice productand value for moneygood purchased,7
,5,this is a product is awesome excellent,7
,2,one time only fully charged with 4000mah,7
,5,super fast charjig,3
,1,having no backup,3
,1,this power bank is not working properly very much dissatisfied,10
,5,good to buy it,4
,5,nice power bank,3
,5,good product ðð,3
,1,get discharge very soon,4
,5,nice look and best working,5
,5,good performance but charging wire missing in the box ð,10
,2,backup very bad only 3300 amp mobile charge 1 time,10
,5,good product good design good backupððððððð,6
,1,worst worstit is automatically off while charging amobile,8
,2,usb cable not working,4
,5,best of all power banks,5
,1,it stops working after just 4 months,7
,1,no gud produced no fast charge,6
,5,good back up,3
,5,nice one worth at this price,6
,1,1 usb port is slightly broken,6
,5,good design and product,4
,5,nice product full advice to buy,6
,2,power bank is heating while charging and discharging,8
,1,not worth the money after 3 months not working,9
,1,its getting over heat during mobile charging,7
,5,really really good power bank,5
,4,nic power bank,3
,4,best products but chargingðâ very slow ð,7
,5,good power bank,3
,5,i love this âï,4
,2,bad product charging backup very bad,6
,5,nice power bankvery good quality valu for money,8
,4,like this product ððð,4
,5,worth for money,3
,5,it is very good product,5
,5,good quality power bank fast charging,6
,5,very good product,3
,4,nice quality ðð,3
,5,so nicenice colourthank you flipkart,5
,2,power backup is very less drains automatically,7
,5,best product value for money ð thank you,8
,5,simply awesome ð,3
,5,super i like it,4
,5,thankyou flipkart for deliverd fastly and correct date thankyou flipkart,10
,1,power back up is so poorððð,6
,5,very good product fast delivery thank you flipkart,8
,5,nice in budget,3
,4,good product you can take ðð,6
,2,2day use not backup battery,5
,1,bad product dont waste your money,6
,5,i am happy with this,5
,4,product is good nice power backupgood built quality,8
,4,it is a awesome power bank in this range,9
,5,good product fast delivery,4
,5,full fast charging fast deliveryððhave a good product,8
,5,good productsbut i cant use it regularly,7
,5,nice one just started using itwill give detailed opinion later,10
,4,nice and low cost best productin mi,7
,5,good powar bank,3
,5,best and awasome product,4
,5,this product was very good,5
,5,amazing product thank you flipkart,5
,5,very beautiful and nice,4
,5,very well product,3
,5,good product and heavy body,5
,4,high capacity power bank excellent performance,6
,5,nice but go for 20000 mah,6
,5,nice product gualiry is so good,6
,5,decent qualityexcellent workðððððððâðððâðððð,3
,4,nice looking and backup,4
,5,its best power bank,4
,5,best power bankðâð,3
,4,nice 100 ok,3
,5,all is performance,3
,5,good product and nice finishing colour,6
,4,too good value for money nice product,7
,5,great deal at reasonable price thank you flipkart,8
,4,its good one,3
,5,nice power bank,3
,5,good thanks filipkart,3
,1,damage product full of scratches,5
,4,niceððdelivery is before expected daygood in conditionawesome design,8
,4,good onehighly recommended,3
,3,really wonderful power bankðfast charging,5
,5,very good product and thanks for quick delivery,8
,5,best in class ð,4
,3,nice ð product,3
,5,best power bank ever u must buy itâïâïâï,8
,1,worst product ever,3
,5,very good power bank,4
,5,really awesome it supports 18 watt fast charge,8
,4,overall quality backup is good,5
,4,best design best charging best backup,6
,5,good service but price high,5
,5,i love you sir,4
,4,finally good product,3
,4,nice good one,3
,5,value for money,3
,5,good flipkart service and customer satisfaction good very good,9
,2,too much heavier,3
,5,superb backup available for all types of mobile,8
,5,my fvrt clrð awasome,4
,1,charging very slow,3
,5,super must buy,3
,5,very nice and good,4
,3,its okay product but battery backup is low,8
,5,very good quality,3
,4,awsome battery backup,3
,2,not suitable for iphone,4
,4,good value for money,4
,1,purely worst product never can expect from mi,8
,5,good rechargeable battery,3
,1,not charging well,3
,5,very nyc product lovely product âïvery fast delivery,8
,2,not good prodect,3
,4,good product ð,3
,5,best product for money,4
,4,very nice ð,3
,5,im fully comfortable with this power bank,7
,5,very good very nice ððð,5
,5,good as expected keep going,5
,5,mind blowing damm shock,4
,2,very useless after a month the backup is 20,9
,5,very nice product,3
,5,good useful âï,3
,3,bettry running time low,4
,5,sturdy body fast charging elegant look 1010,7
,2,very bad product i am not happy with your product,10
,5,awesome product ð,3
,5,make in india one of the best brand mi,9
,5,good power bank,3
,5,battery backup not good,4
,4,it takes times to charge,5
,4,but it takes moro that 4hr to fulfill its cell,10
,5,10000mah mi power bank 3i goodðððð,6
,5,best disine and best for ambren but price is high,10
,5,nice colour and quality ððthank you ð,7
,1,its battry life is very bad,6
,4,nice product ð,3
,4,nice product best for travelling ð,6
,5,its products is best,4
,4,nice product ðð,3
,5,value for money,3
,5,go for it guys blue color is awesome ð,9
,4,must buy this one,4
,4,nice product ðð,3
,5,mi power bank is very powerfull battery backup,8
,5,wonder ððð full,3
,5,good but have better alternatives for this price,8
,1,no bettery back up not work well,7
,1,this product is not good f,6
,5,value for money,3
,1,waste of money,3
,4,mi never disappoints,3
,5,go for it better thn other brandsand backup qualityðð,9
,5,loved it totally satisfactory,4
,1,bought it before 3 daysnow not working,7
,4,item is super,3
,5,good product fast charger,4
,5,good product trusted brand,4
,5,good product âââââfull star â,5
,5,very good quality,3
,5,its slim look vice nice performance good,7
,1,wrost power bank,3
,5,wonderful good product super ððððððððððð,5
,5,good product nice,3
,5,its good ð products,4
,3,is so good,3
,5,best power bank of this price range,7
,1,not working properly,3
,5,good go for it,4
,4,worth off money,3
,4,very good product,3
,2,just ok after charge mobil discharge suddenly,7
,5,its good product,3
,3,very slow charging and one single mobile charge 5000mah battery,10
,4,good product worth price,4
,5,super and very nice,4
,5,awesome battery backup,3
,4,everything is everage,3
,5,simply awsome must buy ðð,5
,5,good producti like it,4
,5,good quality and battery backup,5
,5,super fast charging good quality,5
,4,nice product ð,3
,1,waste product dont buy it,5
,1,very bad ðð,3
,1,very very bad product mi power bank,7
,4,product is good,3
,5,very nice ð,3
,5,this is a very good product,6
,5,best quality power bank,4
,5,i like the product,4
,5,it is super power bank,5
,4,value for money,3
,4,good ð really good quality power backup,7
,5,very good power bank,4
,1,not working properly,3
,5,nice product ð thank you for flipkart ð,8
,5,quality was good,3
,4,really good i love it,5
,5,so cute pavan mi,4
,5,thanku pocket friendly,3
,1,worst backup not even able to replace,7
,1,vest off product,3
,2,not bad ð,3
,1,4 hours charge only 1 charging do not charge full,10
,5,nicely product thx filpkart,4
,4,worth the money,3
,5,best quality product ð awesome,5
,5,its an amazing proudest ððð,5
,3,always goodbut micro usb cabe inbox is not good,9
,5,performance is the best,4
,1,charging not working,3
,5,nice design it is working very well,7
,5,best power bank in the market,6
,4,nice vlue for money,4
,5,i like best powder bank,5
,4,good but taking so much time for charging,8
,3,not working proper charging in countune low,7
,5,super nice working,3
,5,awesome product ð,3
,5,ohhh lovely ð¹,3
,4,nise product thanks flipkart card,5
,1,very bad product,3
,4,so very beautiful product,4
,5,nice power bank,3
,1,its not working ðð,4
,1,usb cable faulty,3
,5,this product is very goodyou must buy,7
,5,amazing product buy now,4
,5,long lasting products,3
,5,a greatest product for mi,5
,5,its colour is too good and its excellent product,9
,5,good power bank,3
,5,very good ð,3
,5,osm power bank 18w fast chargevalue for money,8
,5,no battery backup,3
,4,good power bank,3
,5,fully happy ð,3
,2,battery backup is not expected from mi,7
,5,nice power bank,3
,3,good if u got this below 1k then ok,9
,1,very very bad product lose money,6
,1,cannot charge even one phone poor one,7
,2,not as expected,3
,5,nice power bank i will upadte review after 5month,9
,5,excellent product really love this blue color ðâ,8
,5,this is awesome,3
,4,i like it,3
,1,full days charging after only 1 charging very bad,9
,5,good power bank,3
,4,very good quality,3
,4,journey time usefull product is good,6
,4,great product has great power backup good quality,8
,1,charging very slow except that all gds,7
,5,very nice product,3
,5,nicr nicr nicr nicr nicr nicr go od goodgoodgoodgooodoogo,9
,5,value for money,3
,1,very slow charging,3
,5,save money nice product,4
,2,not bad n not good,5
,4,mi is good quality and i always use mi product,10
,5,product quality is very nice and worthfull,7
,1,waste power bankit will not working after few days,9
,5,thank you flipkart ðððððð,4
,4,value for money,3
,1,it was worst power bank,5
,5,nice product thanks flipkart ðððð,5
,5,im happy with this product,5
,1,not up to the mark,5
,4,its best quality products ð,5
,5,vary good product,3
,5,super product ðð,3
,5,nice product worth buying ð,5
,5,mi power bank is the very good product,8
,4,very good productthanks a lot flipkart,6
,5,very good product,3
,5,beautiful color of power bank charge is very fast,9
,5,it gives around 8000mah charging back up overall nice performanceðð,10
,3,charging is not good very slow charging,7
,5,good product ðð,3
,5,best in low budget,4
,5,very good product of mi go for it,8
,5,just go for it,4
,4,it is good quality,4
,5,best quality like it,4
,1,waste of money pls dont puchase,6
,4,good product with good backup quality ðð,7
,4,good i am satisfied,4
,4,just go for it,4
,5,very good âºï,3
,1,dont buy personal experience go for others,7
,1,its item not good,4
,5,nice power bank,3
,5,awsm thanks flipkart ð,4
,5,thank you so muchfilipkat,4
,5,nice power bank,3
,1,no charging working waste product,5
,5,best in market,3
,4,superb power bank i love itððð,6
,5,very very very very nice product,6
,5,very nice product must buy it,6
,5,nice product âºï ð,4
,5,gud product in range,4
,4,i like the product bt build quality is not good,10
,5,very nice product,3
,5,nice power bank,3
,5,super product and good exp,5
,5,very good product,3
,1,worst productwaste of moneyit cannot charge one mobile fully,9
,5,powerful and interesting,3
,1,date cable not for c type,6
,5,its really a good product ði like it,8
,3,ok good ðððð,3
,5,very good qulity,3
,5,really amazing nice product thank you flipkart,7
,5,value for money,3
,5,its product is too good,5
,4,thank u flipcart,3
,5,xo nice power ful,4
,3,long lasting power bank,4
,4,value of the money,4
,5,very nice and back up the chager,7
,5,nice product thanks,3
,2,worst not charged,3
,4,better than other power bank,5
,3,very good product ð,4
,5,quality is so good ððâïamazing product 18w charging speed,9
,5,very good battery backup,4
,4,super quality pickup 2 mobile charger,6
,5,nice product but charging is very slow,7
,5,lights weight product,3
,5,nice power bank,3
,5,good product original,3
,5,nice product and good work and fast charging support,9
,4,very good product,3
,5,very very niceð,3
,5,its good product,3
,5,awesome product ever thank you flipkart team,7
,5,nice good product,3
,4,go for it felt premium,5
,5,love this product ð,4
,5,an excellent product with outstanding design ð,7
,4,very nice product,3
,5,very nice power bank,4
,5,very cool product,3
,1,very weast material,3
,5,nice very good product,4
,5,good product i would say,5
,4,valo of money good design good battery backup,8
,2,not satisfied bad products,4
,5,excellent purchase tq flipcart,4
,5,very nice product,3
,5,valuable worth for money,4
,3,i like it very nice product,6
,5,in this segment it is best product,7
,4,its good working,3
,5,best power bank,3
,5,really very nice productâºïâºïâºï,4
,4,i like this product,4
,1,worth money no battery backup dont buy,7
,4,value for money,3
,5,nice product ððð very fast delivery thanku flipkart,8
,5,nice product charging with fast charging tecnalogy its amazimg,9
,5,nice battery and fast charging,5
,5,its too good âï,4
,1,not charging after 7 days only,6
,4,over all good slim design fast charging,7
,5,very good product,3
,4,good power bank and long lasting batteryðpaisa vasoolð,8
,5,its fantastic i like it so much,7
,5,buy this item,3
,5,good product battery backup is super,6
,5,best power bank ð,4
,3,mi good protact,3
,5,it was the best one under this price,8
,5,v fast changing,3
,5,it is absolutely very good,5
,5,very fast charging,3
,4,nice product is good,4
,5,osm more than expectations,4
,3,very good quality products,4
,5,good product and good battery backupthank you very much flipkart,10
,5,excellent product i love it ððð,6
,2,the product is not good the charge is not good,10
,5,best quality any other power bank,6
,3,good productbody made with aluminium,5
,1,not working properly,3
,4,good product but use small cable at a charging time,10
,5,very good product value for money,6
,3,that was awesome o lg chargong take too much time,10
,5,good product ððððððð,3
,5,value for money ðððð,4
,5,good back up bank,4
,3,no type c changeing ceval,5
,4,nice product but it comes with micro usb,8
,4,very good product and fast charging,6
,5,thank you flipkart,3
,5,nice colour or qualityworth it,5
,5,good product ð,3
,5,good product ð and design also very good ð,9
,5,very nice excellent,3
,5,good product ð,3
,5,good product ð,3
,5,its good product value of money thanks flipkart,8
,5,thanks you flipkart,3
,5,good qualitybest back up,4
,5,superb go for it very light weight,7
,5,nice fast charging power bank,5
,4,mi is best,3
,5,worth for money,3
,1,dont buy this product it is heated,7
,4,very nice designgood power backupyou can go for this,9
,4,v good product,3
,4,good power full,3
,5,is it very niceð,4
,5,smooth finishing i can charge 2 time to my mobile,10
,1,soo poor charging,3
,5,nys backup and fastcharging good built quality,7
,5,super fast charger ðððððð,4
,4,awesome product i really like itthank you flipkart,8
,5,good quality no issue,4
,5,battery backup super,3
,5,no 1 quility in this price,6
,5,good product quick delivery,4
,5,nice product ð,3
,1,very bad product charging time is 8 hours,8
,5,its really awesome quality,4
,5,nice power bank with quick charge,6
,5,good one from mi,4
,4,value for moneyosm product ð,5
,5,very good no 1 power bank,6
,5,this paverbanck is very good and better backup is asom,10
,3,not bad good,3
,5,very good quality best quality âïâïðððððð,6
,4,one of the best power bank under 1k,8
,5,good power bank,3
,5,nice and best,3
,5,superstar power bank,3
,5,nice power bank and good delivery,6
,5,good quality âºï thanku so much flipkart,7
,5,awesome ðð product ðð love it,6
,3,good product ðð¼,3
,4,gd work charge,3
,5,mi power bank is the best ððqualityand charging very fast,10
,5,value for money,3
,5,super ð ð ð ð,5
,5,good product ðð,3
,5,good and worth for money,5
,1,doest support 12v2a as mentioned,5
,3,mobile charge very slow,4
,5,good power bank from mi,5
,1,wrost product even 1 day is not working properly,9
,5,overall its good,3
,5,best power bank in this range,6
,4,this power bank is only good for quick charging phones,10
,4,nice product must buy,4
,5,very nice filpcat,3
,5,good product value for money thank you flipkart,8
,5,amazing powerbank with great battery backup,6
,5,very good product thank you flipkart,6
,5,very good product,3
,4,mi good product i am happy,6
,5,very good product,3
,5,product is very good battry power is to much,9
,5,nice product and fast charging,5
,4,very nice ð,3
,5,nice power bank fast charging âï,6
,1,phone charging problem,3
,5,good product under this price segment,6
,4,good worth the money,4
,1,very bad product and,4
,4,good packing and good delevery tq flipkart,7
,4,niceð product thanks you flipcard,5
,5,value for money product,4
,5,design very good and 18w quick charging working,8
,5,go for it,3
,5,worth for money best in the market,7
,5,loved design and metallic finish value for money,8
,4,one of the best power bank,6
,5,best power bank,3
,5,it s good,3
,5,i love this product ðð,5
,4,best in segment,3
,5,nice products i am happy with mi brand,8
,4,ok very good product,4
,5,very nice power bank,4
,5,very nice product,3
,5,very good product,3
,1,i fulld charges but only 50 is there why,9
,5,the power bank is excellent ððððð working,7
,5,very very nice ð,4
,5,it is good,3
,5,nice product and wonderful,4
,4,value for money,3
,5,it is very fabulous product,5
,4,nice super product ððððð,4
,5,good quality product fast changing nd long lastic power backup,10
,5,price to value for working,5
,2,quality is very good but backup is not good,9
,5,best items of this time,5
,5,value for money ð,4
,5,osm product nice feel in hand good,7
,3,nice powor bank,3
,5,very good product,3
,5,nice product mi,3
,5,good product and packing,4
,5,good product ð,3
,5,product good price is increase low the product price,9
,1,no working tpiy c charging port,6
,4,very good product,3
,4,very nice product,3
,3,charging port not compatible with c type only,8
,5,good product ððððð,3
,5,value for money perfect powerbank for travel usage,8
,5,good power bank,3
,5,supar power bank mi ð,5
,3,power bank charging time very slow,6
,5,superb product thank you flipkart,5
,4,good product and the delivery is super,7
,5,i am happy ðð,4
,5,great product to use,4
,5,very good product ð,4
,5,very good product delivery boy is good tq flipkart,9
,3,nice power bank,3
,5,really good charing indication are good metallic frame,8
,4,product is good but very weighted,6
,5,nice product âºïðððððâºïâºï,3
,5,best of the powerbanks,4
,4,good one cant carry in your pockets,7
,5,one of the best power bank,6
,5,nice product nice battery backup,5
,5,it was too ossumi am soo happy,7
,4,awesome built design and backup with 18w fast charging,9
,5,thanks flipkart nice product ðððð,5
,4,very good backup,3
,5,nice one fast delivery,4
,5,so very good âºïâºï,4
,5,nice oneamazing backup and charging speed,6
,4,vary nice power bank and fast charging,7
,4,descent backup for s8 hope lasts long,7
,1,not good ðð power bank is not charging,8
,4,good power bang,3
,5,quality is very good ð,5
,2,type c into iphone is not working,7
,5,such a nice power bank,5
,5,excellent power bank,3
,5,its very amazing product now so im happyso thanqu flipkart,10
,5,recommend others to own this,5
,5,it was good,3
,5,i loved it,3
,3,price is expensive or else perfect,6
,5,worth product good charge service,5
,5,ðsuper mindblowing ðððð,3
,3,good product ð but need to impro dissine,8
,5,im very happy thankyou flipkart,5
,5,go for it,3
,5,backup is good,3
,3,not so bad,3
,5,good battery backup,3
,4,design good looking amazing smooth finish,6
,4,awesome product ðð,3
,4,very nice product,3
,5,a complete package product,4
,5,nyc productvalue for money,4
,5,fast charging as well as easy to carry,8
,3,waste of money,3
,4,good power bank with fast charging capacityà,7
,3,3 time charging good backup,5
,5,asom praduct i am very happy,6
,4,value for money good quality not good not bad,9
,4,value for moneygudgo for it,5
,1,bad product dont buy this product,6
,5,very nice product vlue for money,6
,1,very bad experience,3
,5,very useful product,3
,4,good quality tq filp kart,5
,1,nice ek number power bank,5
,5,very nick super,3
,5,very nice product,3
,5,super quality and awesome backup,5
,5,good and best product,4
,5,nice products and amazing betrey backap,6
,4,product is good c type charging cable is not included,10
,5,good battery backup,3
,5,good quality products ð,4
,4,good product ð,3
,5,fabulous battery backup,3
,5,value for money,3
,5,very nice 18 w past charging sporting good,8
,4,good as expected,3
,5,very good product,3
,5,very good product,3
,5,nice product i am very happy thanks flipkart âïâïâï,9
,5,completely worth for money,4
,5,best in this rang,4
,5,very nice product,3
,5,i love it â,4
,5,it is very fast,4
,5,perfect best quality,3
,5,over all good,3
,5,perfect power bank,3
